time_s,T_center,T_surface,C_center,C_surface
8100,49.0707,49.3705,2.0613,1.1733
8101,49.0713,49.3702,2.0611,1.1732
8102,49.0718,49.3701,2.061,1.1732
8103,49.0724,49.3702,2.0609,1.1731
8104,49.0729,49.3703,2.0608,1.173
8105,49.0735,49.3705,2.0607,1.173
8106,49.0741,49.3708,2.0605,1.1729
8107,49.0746,49.3711,2.0604,1.1728
8108,49.0752,49.3715,2.0603,1.1728
8109,49.0757,49.372,2.0602,1.1727
8110,49.0763,49.3724,2.0601,1.1726
8111,49.0768,49.373,2.0599,1.1726
8112,49.0774,49.3735,2.0598,1.1725
8113,49.0779,49.3742,2.0597,1.1724
8114,49.0785,49.3748,2.0596,1.1724
8115,49.0791,49.3755,2.0595,1.1723
8116,49.0796,49.3762,2.0593,1.1723
8117,49.0802,49.377,2.0592,1.1722
8118,49.0807,49.3778,2.0591,1.1721
8119,49.0813,49.3786,2.059,1.1721
8120,49.0818,49.3794,2.0589,1.172
8121,49.0824,49.3803,2.0588,1.1719
8122,49.0829,49.3812,2.0586,1.1719
8123,49.0835,49.3821,2.0585,1.1718
8124,49.084,49.3831,2.0584,1.1717
8125,49.0846,49.384,2.0583,1.1717
8126,49.0851,49.385,2.0582,1.1716
8127,49.0857,49.3861,2.058,1.1715
8128,49.0862,49.3871,2.0579,1.1715
8129,49.0868,49.3882,2.0578,1.1714
8130,49.0873,49.3893,2.0577,1.1714
8131,49.0879,49.3904,2.0576,1.1713
8132,49.0884,49.3915,2.0574,1.1712
8133,49.089,49.3927,2.0573,1.1712
8134,49.0895,49.3939,2.0572,1.1711
8135,49.0901,49.3951,2.0571,1.171
8136,49.0906,49.3963,2.057,1.171
8137,49.0912,49.3975,2.0568,1.1709
8138,49.0917,49.3988,2.0567,1.1709
8139,49.0923,49.4,2.0566,1.1708
8140,49.0928,49.4013,2.0565,1.1707
8141,49.0933,49.4026,2.0564,1.1707
8142,49.0939,49.4039,2.0563,1.1706
8143,49.0944,49.4053,2.0561,1.1705
8144,49.095,49.4066,2.056,1.1705
8145,49.0955,49.408,2.0559,1.1704
8146,49.0961,49.4094,2.0558,1.1703
8147,49.0966,49.4108,2.0557,1.1703
8148,49.0972,49.4122,2.0555,1.1702
8149,49.0977,49.4137,2.0554,1.1702
8150,49.0982,49.4151,2.0553,1.1701
8151,49.0988,49.4166,2.0552,1.17
8152,49.0993,49.4181,2.0551,1.17
8153,49.0999,49.4196,2.0549,1.1699
8154,49.1004,49.4211,2.0548,1.1698
8155,49.1009,49.4226,2.0547,1.1698
8156,49.1015,49.4242,2.0546,1.1697
8157,49.102,49.4257,2.0545,1.1697
8158,49.1026,49.4273,2.0543,1.1696
8159,49.1031,49.4289,2.0542,1.1695
8160,49.1036,49.4305,2.0541,1.1695
8161,49.1042,49.4319,2.054,1.1694
8162,49.1047,49.4331,2.0539,1.1693
8163,49.1053,49.4342,2.0538,1.1693
8164,49.1058,49.4353,2.0536,1.1692
8165,49.1063,49.4362,2.0535,1.1692
8166,49.1069,49.4371,2.0534,1.1691
8167,49.1074,49.438,2.0533,1.169
8168,49.1079,49.4388,2.0532,1.169
8169,49.1085,49.4396,2.053,1.1689
8170,49.109,49.4404,2.0529,1.1689
8171,49.1095,49.4411,2.0528,1.1688
8172,49.1101,49.4417,2.0527,1.1687
8173,49.1106,49.4424,2.0526,1.1687
8174,49.1111,49.443,2.0524,1.1686
8175,49.1117,49.4436,2.0523,1.1685
8176,49.1122,49.4441,2.0522,1.1685
8177,49.1127,49.4446,2.0521,1.1684
8178,49.1132,49.4451,2.052,1.1684
8179,49.1138,49.4456,2.0518,1.1683
8180,49.1143,49.4461,2.0517,1.1682
8181,49.1148,49.4465,2.0516,1.1682
8182,49.1154,49.4469,2.0515,1.1681
8183,49.1159,49.4473,2.0514,1.168
8184,49.1164,49.4477,2.0513,1.168
8185,49.1169,49.4481,2.0511,1.1679
8186,49.1175,49.4484,2.051,1.1679
8187,49.118,49.4487,2.0509,1.1678
8188,49.1185,49.449,2.0508,1.1677
8189,49.119,49.4493,2.0507,1.1677
8190,49.1196,49.4496,2.0505,1.1676
8191,49.1201,49.4498,2.0504,1.1675
8192,49.1206,49.4501,2.0503,1.1675
8193,49.1211,49.4503,2.0502,1.1674
8194,49.1216,49.4505,2.0501,1.1673
8195,49.1222,49.4507,2.0499,1.1673
8196,49.1227,49.4509,2.0498,1.1672
8197,49.1232,49.451,2.0497,1.1672
8198,49.1237,49.4512,2.0496,1.1671
8199,49.1242,49.4513,2.0495,1.167
8200,49.1248,49.4515,2.0494,1.167
8201,49.1253,49.4516,2.0492,1.1669
8202,49.1258,49.4517,2.0491,1.1668
8203,49.1263,49.4518,2.049,1.1668
8204,49.1268,49.4519,2.0489,1.1667
8205,49.1273,49.4519,2.0488,1.1667
8206,49.1278,49.452,2.0486,1.1666
8207,49.1284,49.452,2.0485,1.1665
8208,49.1289,49.4521,2.0484,1.1665
8209,49.1294,49.4521,2.0483,1.1664
8210,49.1299,49.4521,2.0482,1.1663
8211,49.1304,49.4521,2.048,1.1663
8212,49.1309,49.4521,2.0479,1.1662
8213,49.1314,49.4521,2.0478,1.1661
8214,49.1319,49.452,2.0477,1.1661
8215,49.1324,49.452,2.0476,1.166
8216,49.133,49.452,2.0475,1.166
8217,49.1335,49.4519,2.0473,1.1659
8218,49.134,49.4518,2.0472,1.1658
8219,49.1345,49.4518,2.0471,1.1658
8220,49.135,49.4517,2.047,1.1657
8221,49.1355,49.4517,2.0469,1.1656
8222,49.136,49.4518,2.0467,1.1656
8223,49.1365,49.452,2.0466,1.1655
8224,49.137,49.4522,2.0465,1.1654
8225,49.1375,49.4524,2.0464,1.1654
8226,49.138,49.4527,2.0463,1.1653
8227,49.1385,49.453,2.0462,1.1653
8228,49.139,49.4534,2.046,1.1652
8229,49.1395,49.4537,2.0459,1.1651
8230,49.14,49.4541,2.0458,1.1651
8231,49.1405,49.4545,2.0457,1.165
8232,49.141,49.4549,2.0456,1.1649
8233,49.1415,49.4553,2.0454,1.1649
8234,49.142,49.4557,2.0453,1.1648
8235,49.1426,49.4562,2.0452,1.1648
8236,49.1431,49.4566,2.0451,1.1647
8237,49.1436,49.4571,2.045,1.1646
8238,49.1441,49.4576,2.0448,1.1646
8239,49.1446,49.4581,2.0447,1.1645
8240,49.1451,49.4586,2.0446,1.1644
8241,49.1456,49.4591,2.0445,1.1644
8242,49.1461,49.4597,2.0444,1.1643
8243,49.1466,49.4602,2.0443,1.1642
8244,49.1471,49.4608,2.0441,1.1642
8245,49.1476,49.4613,2.044,1.1641
8246,49.1481,49.4619,2.0439,1.1641
8247,49.1486,49.4625,2.0438,1.164
8248,49.1491,49.4631,2.0437,1.1639
8249,49.1496,49.4637,2.0435,1.1639
8250,49.1501,49.4643,2.0434,1.1638
8251,49.1506,49.4649,2.0433,1.1637
8252,49.1511,49.4655,2.0432,1.1637
8253,49.1516,49.4661,2.0431,1.1636
8254,49.1521,49.4668,2.043,1.1636
8255,49.1526,49.4674,2.0428,1.1635
8256,49.1531,49.4681,2.0427,1.1634
8257,49.1536,49.4687,2.0426,1.1634
8258,49.1541,49.4694,2.0425,1.1633
8259,49.1546,49.4701,2.0424,1.1632
8260,49.155,49.4707,2.0422,1.1632
8261,49.1555,49.4714,2.0421,1.1631
8262,49.156,49.4721,2.042,1.1631
8263,49.1565,49.4728,2.0419,1.163
8264,49.157,49.4735,2.0418,1.1629
8265,49.1575,49.4742,2.0417,1.1629
8266,49.158,49.4749,2.0415,1.1628
8267,49.1585,49.4756,2.0414,1.1627
8268,49.159,49.4763,2.0413,1.1627
8269,49.1595,49.4771,2.0412,1.1626
8270,49.16,49.4778,2.0411,1.1626
8271,49.1605,49.4785,2.0409,1.1625
8272,49.161,49.4793,2.0408,1.1624
8273,49.1615,49.48,2.0407,1.1624
8274,49.162,49.4808,2.0406,1.1623
8275,49.1625,49.4815,2.0405,1.1622
8276,49.163,49.4823,2.0404,1.1622
8277,49.1635,49.483,2.0402,1.1621
8278,49.164,49.4838,2.0401,1.1621
8279,49.1645,49.4846,2.04,1.162
8280,49.165,49.4854,2.0399,1.1619
8281,49.1655,49.486,2.0398,1.1619
8282,49.166,49.4865,2.0396,1.1618
8283,49.1665,49.4869,2.0395,1.1617
8284,49.167,49.4873,2.0394,1.1617
8285,49.1675,49.4876,2.0393,1.1616
8286,49.168,49.4878,2.0392,1.1616
8287,49.1685,49.4881,2.0391,1.1615
8288,49.169,49.4883,2.0389,1.1614
8289,49.1695,49.4884,2.0388,1.1614
8290,49.17,49.4885,2.0387,1.1613
8291,49.1705,49.4886,2.0386,1.1612
8292,49.171,49.4887,2.0385,1.1612
8293,49.1715,49.4887,2.0383,1.1611
8294,49.172,49.4887,2.0382,1.1611
8295,49.1725,49.4887,2.0381,1.161
8296,49.173,49.4887,2.038,1.1609
8297,49.1735,49.4886,2.0379,1.1609
8298,49.174,49.4885,2.0378,1.1608
8299,49.1745,49.4884,2.0376,1.1607
8300,49.175,49.4883,2.0375,1.1607
8301,49.1755,49.4881,2.0374,1.1606
8302,49.176,49.4879,2.0373,1.1605
8303,49.1765,49.4878,2.0372,1.1605
8304,49.177,49.4876,2.037,1.1604
8305,49.1775,49.4873,2.0369,1.1604
8306,49.178,49.4871,2.0368,1.1603
8307,49.1785,49.4868,2.0367,1.1602
8308,49.179,49.4866,2.0366,1.1602
8309,49.1795,49.4863,2.0365,1.1601
8310,49.18,49.486,2.0363,1.16
8311,49.1805,49.4857,2.0362,1.16
8312,49.181,49.4853,2.0361,1.1599
8313,49.1815,49.485,2.036,1.1598
8314,49.182,49.4846,2.0359,1.1598
8315,49.1825,49.4842,2.0357,1.1597
8316,49.183,49.4838,2.0356,1.1597
8317,49.1835,49.4834,2.0355,1.1596
8318,49.184,49.483,2.0354,1.1595
8319,49.1845,49.4826,2.0353,1.1595
8320,49.185,49.4821,2.0352,1.1594
8321,49.1855,49.4817,2.035,1.1593
8322,49.186,49.4812,2.0349,1.1593
8323,49.1865,49.4807,2.0348,1.1592
8324,49.187,49.4802,2.0347,1.1591
8325,49.1875,49.4797,2.0346,1.1591
8326,49.188,49.4792,2.0345,1.159
8327,49.1885,49.4787,2.0343,1.159
8328,49.189,49.4782,2.0342,1.1589
8329,49.1895,49.4776,2.0341,1.1588
8330,49.19,49.477,2.034,1.1588
8331,49.1905,49.4765,2.0339,1.1587
8332,49.191,49.4759,2.0337,1.1586
8333,49.1915,49.4753,2.0336,1.1586
8334,49.192,49.4747,2.0335,1.1585
8335,49.1925,49.4741,2.0334,1.1584
8336,49.193,49.4734,2.0333,1.1584
8337,49.1935,49.4728,2.0332,1.1583
8338,49.194,49.4721,2.033,1.1582
8339,49.1945,49.4715,2.0329,1.1582
8340,49.195,49.4708,2.0328,1.1581
8341,49.1955,49.4703,2.0327,1.1581
8342,49.196,49.4699,2.0326,1.158
8343,49.1965,49.4696,2.0324,1.1579
8344,49.197,49.4694,2.0323,1.1579
8345,49.1975,49.4692,2.0322,1.1578
8346,49.198,49.4691,2.0321,1.1577
8347,49.1985,49.469,2.032,1.1577
8348,49.199,49.469,2.0319,1.1576
8349,49.1995,49.4689,2.0317,1.1575
8350,49.2,49.469,2.0316,1.1575
8351,49.2005,49.469,2.0315,1.1574
8352,49.201,49.4691,2.0314,1.1573
8353,49.2015,49.4691,2.0313,1.1573
8354,49.202,49.4693,2.0312,1.1572
8355,49.2025,49.4694,2.031,1.1572
8356,49.203,49.4696,2.0309,1.1571
8357,49.2035,49.4697,2.0308,1.157
8358,49.2039,49.4699,2.0307,1.157
8359,49.2044,49.4702,2.0306,1.1569
8360,49.2049,49.4704,2.0304,1.1568
8361,49.2054,49.4707,2.0303,1.1568
8362,49.2059,49.4709,2.0302,1.1567
8363,49.2064,49.4712,2.0301,1.1566
8364,49.2069,49.4715,2.03,1.1566
8365,49.2074,49.4718,2.0299,1.1565
8366,49.2079,49.4722,2.0297,1.1565
8367,49.2084,49.4725,2.0296,1.1564
8368,49.2089,49.4729,2.0295,1.1563
8369,49.2094,49.4733,2.0294,1.1563
8370,49.2099,49.4736,2.0293,1.1562
8371,49.2104,49.474,2.0292,1.1561
8372,49.2109,49.4745,2.029,1.1561
8373,49.2114,49.4749,2.0289,1.156
8374,49.2119,49.4753,2.0288,1.1559
8375,49.2124,49.4758,2.0287,1.1559
8376,49.2129,49.4762,2.0286,1.1558
8377,49.2134,49.4767,2.0284,1.1558
8378,49.2139,49.4772,2.0283,1.1557
8379,49.2144,49.4777,2.0282,1.1556
8380,49.2149,49.4782,2.0281,1.1556
8381,49.2154,49.4787,2.028,1.1555
8382,49.2159,49.4792,2.0279,1.1554
8383,49.2164,49.4798,2.0277,1.1554
8384,49.2169,49.4803,2.0276,1.1553
8385,49.2174,49.4808,2.0275,1.1552
8386,49.2179,49.4814,2.0274,1.1552
8387,49.2184,49.482,2.0273,1.1551
8388,49.2189,49.4826,2.0272,1.1551
8389,49.2194,49.4831,2.027,1.155
8390,49.2199,49.4837,2.0269,1.1549
8391,49.2204,49.4843,2.0268,1.1549
8392,49.2208,49.485,2.0267,1.1548
8393,49.2213,49.4856,2.0266,1.1547
8394,49.2218,49.4862,2.0265,1.1547
8395,49.2223,49.4868,2.0263,1.1546
8396,49.2228,49.4875,2.0262,1.1545
8397,49.2233,49.4881,2.0261,1.1545
8398,49.2238,49.4888,2.026,1.1544
8399,49.2243,49.4895,2.0259,1.1544
8400,49.2248,49.4901,2.0257,1.1543
8401,49.2253,49.4908,2.0256,1.1542
8402,49.2258,49.4913,2.0255,1.1542
8403,49.2263,49.4919,2.0254,1.1541
8404,49.2268,49.4924,2.0253,1.154
8405,49.2273,49.4929,2.0252,1.154
8406,49.2278,49.4934,2.025,1.1539
8407,49.2282,49.4939,2.0249,1.1539
8408,49.2287,49.4944,2.0248,1.1538
8409,49.2292,49.4949,2.0247,1.1537
8410,49.2297,49.4953,2.0246,1.1537
8411,49.2302,49.4958,2.0245,1.1536
8412,49.2307,49.4963,2.0243,1.1535
8413,49.2312,49.4967,2.0242,1.1535
8414,49.2317,49.4971,2.0241,1.1534
8415,49.2322,49.4976,2.024,1.1534
8416,49.2327,49.498,2.0239,1.1533
8417,49.2331,49.4984,2.0238,1.1532
8418,49.2336,49.4988,2.0236,1.1532
8419,49.2341,49.4992,2.0235,1.1531
8420,49.2346,49.4997,2.0234,1.153
8421,49.2351,49.5001,2.0233,1.153
8422,49.2356,49.5005,2.0232,1.1529
8423,49.2361,49.5009,2.0231,1.1528
8424,49.2365,49.5013,2.0229,1.1528
8425,49.237,49.5017,2.0228,1.1527
8426,49.2375,49.5021,2.0227,1.1527
8427,49.238,49.5024,2.0226,1.1526
8428,49.2385,49.5028,2.0225,1.1525
8429,49.239,49.5032,2.0223,1.1525
8430,49.2394,49.5036,2.0222,1.1524
8431,49.2399,49.504,2.0221,1.1523
8432,49.2404,49.5044,2.022,1.1523
8433,49.2409,49.5047,2.0219,1.1522
8434,49.2414,49.5051,2.0218,1.1522
8435,49.2418,49.5055,2.0216,1.1521
8436,49.2423,49.5058,2.0215,1.152
8437,49.2428,49.5062,2.0214,1.152
8438,49.2433,49.5066,2.0213,1.1519
8439,49.2438,49.5069,2.0212,1.1518
8440,49.2442,49.5073,2.0211,1.1518
8441,49.2447,49.5077,2.0209,1.1517
8442,49.2452,49.508,2.0208,1.1517
8443,49.2457,49.5084,2.0207,1.1516
8444,49.2461,49.5087,2.0206,1.1515
8445,49.2466,49.5091,2.0205,1.1515
8446,49.2471,49.5095,2.0204,1.1514
8447,49.2475,49.5098,2.0202,1.1513
8448,49.248,49.5102,2.0201,1.1513
8449,49.2485,49.5105,2.02,1.1512
8450,49.249,49.5109,2.0199,1.1511
8451,49.2494,49.5112,2.0198,1.1511
8452,49.2499,49.5116,2.0197,1.151
8453,49.2504,49.5119,2.0195,1.151
8454,49.2508,49.5123,2.0194,1.1509
8455,49.2513,49.5126,2.0193,1.1508
8456,49.2518,49.5129,2.0192,1.1508
8457,49.2522,49.5133,2.0191,1.1507
8458,49.2527,49.5136,2.019,1.1506
8459,49.2532,49.514,2.0188,1.1506
8460,49.2536,49.5143,2.0187,1.1505
8461,49.2541,49.5147,2.0186,1.1505
8462,49.2546,49.5152,2.0185,1.1504
8463,49.255,49.5157,2.0184,1.1503
8464,49.2555,49.5162,2.0183,1.1503
8465,49.2559,49.5168,2.0181,1.1502
8466,49.2564,49.5173,2.018,1.1501
8467,49.2569,49.5179,2.0179,1.1501
8468,49.2573,49.5185,2.0178,1.15
8469,49.2578,49.5192,2.0177,1.1499
8470,49.2582,49.5198,2.0176,1.1499
8471,49.2587,49.5205,2.0174,1.1498
8472,49.2592,49.5211,2.0173,1.1498
8473,49.2596,49.5218,2.0172,1.1497
8474,49.2601,49.5225,2.0171,1.1496
8475,49.2605,49.5232,2.017,1.1496
8476,49.261,49.524,2.0169,1.1495
8477,49.2614,49.5247,2.0167,1.1494
8478,49.2619,49.5254,2.0166,1.1494
8479,49.2623,49.5262,2.0165,1.1493
8480,49.2628,49.527,2.0164,1.1493
8481,49.2633,49.5277,2.0163,1.1492
8482,49.2637,49.5285,2.0161,1.1491
8483,49.2642,49.5293,2.016,1.1491
8484,49.2646,49.5301,2.0159,1.149
8485,49.2651,49.5309,2.0158,1.1489
8486,49.2655,49.5317,2.0157,1.1489
8487,49.266,49.5326,2.0156,1.1488
8488,49.2664,49.5334,2.0154,1.1488
8489,49.2669,49.5342,2.0153,1.1487
8490,49.2673,49.5351,2.0152,1.1486
8491,49.2677,49.5359,2.0151,1.1486
8492,49.2682,49.5368,2.015,1.1485
8493,49.2686,49.5377,2.0149,1.1484
8494,49.2691,49.5386,2.0147,1.1484
8495,49.2695,49.5395,2.0146,1.1483
8496,49.27,49.5404,2.0145,1.1483
8497,49.2704,49.5413,2.0144,1.1482
8498,49.2709,49.5422,2.0143,1.1481
8499,49.2713,49.5431,2.0142,1.1481
8500,49.2718,49.544,2.014,1.148
8501,49.2722,49.5449,2.0139,1.1479
8502,49.2726,49.5459,2.0138,1.1479
8503,49.2731,49.5468,2.0137,1.1478
8504,49.2735,49.5478,2.0136,1.1478
8505,49.274,49.5487,2.0135,1.1477
8506,49.2744,49.5497,2.0133,1.1476
8507,49.2748,49.5506,2.0132,1.1476
8508,49.2753,49.5516,2.0131,1.1475
8509,49.2757,49.5526,2.013,1.1474
8510,49.2762,49.5536,2.0129,1.1474
8511,49.2766,49.5546,2.0128,1.1473
8512,49.277,49.5556,2.0126,1.1473
8513,49.2775,49.5566,2.0125,1.1472
8514,49.2779,49.5576,2.0124,1.1471
8515,49.2783,49.5586,2.0123,1.1471
8516,49.2788,49.5596,2.0122,1.147
8517,49.2792,49.5606,2.0121,1.147
8518,49.2796,49.5616,2.012,1.1469
8519,49.2801,49.5627,2.0118,1.1468
8520,49.2805,49.5637,2.0117,1.1468
8521,49.2809,49.5646,2.0116,1.1467
8522,49.2814,49.5654,2.0115,1.1466
8523,49.2818,49.5662,2.0114,1.1466
8524,49.2822,49.5669,2.0113,1.1465
8525,49.2827,49.5676,2.0111,1.1465
8526,49.2831,49.5682,2.011,1.1464
8527,49.2835,49.5688,2.0109,1.1463
8528,49.284,49.5694,2.0108,1.1463
8529,49.2844,49.5699,2.0107,1.1462
8530,49.2848,49.5704,2.0106,1.1461
8531,49.2853,49.5709,2.0104,1.1461
8532,49.2857,49.5714,2.0103,1.146
8533,49.2861,49.5718,2.0102,1.146
8534,49.2866,49.5723,2.0101,1.1459
8535,49.287,49.5727,2.01,1.1458
8536,49.2874,49.5731,2.0099,1.1458
8537,49.2878,49.5734,2.0097,1.1457
8538,49.2883,49.5738,2.0096,1.1456
8539,49.2887,49.5741,2.0095,1.1456
8540,49.2891,49.5745,2.0094,1.1455
8541,49.2896,49.5748,2.0093,1.1455
8542,49.29,49.5751,2.0092,1.1454
8543,49.2904,49.5754,2.009,1.1453
8544,49.2908,49.5757,2.0089,1.1453
8545,49.2913,49.5759,2.0088,1.1452
8546,49.2917,49.5762,2.0087,1.1451
8547,49.2921,49.5764,2.0086,1.1451
8548,49.2925,49.5766,2.0085,1.145
8549,49.293,49.5768,2.0083,1.145
8550,49.2934,49.577,2.0082,1.1449
8551,49.2938,49.5772,2.0081,1.1448
8552,49.2942,49.5774,2.008,1.1448
8553,49.2947,49.5776,2.0079,1.1447
8554,49.2951,49.5777,2.0078,1.1447
8555,49.2955,49.5779,2.0076,1.1446
8556,49.2959,49.578,2.0075,1.1445
8557,49.2964,49.5782,2.0074,1.1445
8558,49.2968,49.5783,2.0073,1.1444
8559,49.2972,49.5784,2.0072,1.1443
8560,49.2976,49.5785,2.0071,1.1443
8561,49.298,49.5786,2.0069,1.1442
8562,49.2985,49.5787,2.0068,1.1441
8563,49.2989,49.5787,2.0067,1.1441
8564,49.2993,49.5788,2.0066,1.144
8565,49.2997,49.5789,2.0065,1.144
8566,49.3002,49.5789,2.0064,1.1439
8567,49.3006,49.579,2.0063,1.1438
8568,49.301,49.579,2.0061,1.1438
8569,49.3014,49.579,2.006,1.1437
8570,49.3018,49.579,2.0059,1.1436
8571,49.3023,49.579,2.0058,1.1436
8572,49.3027,49.579,2.0057,1.1435
8573,49.3031,49.579,2.0056,1.1435
8574,49.3035,49.579,2.0054,1.1434
8575,49.3039,49.579,2.0053,1.1433
8576,49.3044,49.579,2.0052,1.1433
8577,49.3048,49.579,2.0051,1.1432
8578,49.3052,49.5789,2.005,1.1431
8579,49.3056,49.5789,2.0049,1.1431
8580,49.306,49.5788,2.0047,1.143
8581,49.3065,49.5788,2.0046,1.143
8582,49.3069,49.5788,2.0045,1.1429
8583,49.3073,49.5788,2.0044,1.1428
8584,49.3077,49.5789,2.0043,1.1428
8585,49.3082,49.5789,2.0042,1.1427
8586,49.3086,49.579,2.004,1.1426
8587,49.309,49.579,2.0039,1.1426
8588,49.3094,49.5791,2.0038,1.1425
8589,49.3098,49.5792,2.0037,1.1425
8590,49.3103,49.5792,2.0036,1.1424
8591,49.3107,49.5793,2.0035,1.1423
8592,49.3111,49.5794,2.0033,1.1423
8593,49.3115,49.5795,2.0032,1.1422
8594,49.3119,49.5796,2.0031,1.1421
8595,49.3124,49.5797,2.003,1.1421
8596,49.3128,49.5797,2.0029,1.142
8597,49.3132,49.5798,2.0028,1.142
8598,49.3136,49.5799,2.0027,1.1419
8599,49.314,49.58,2.0025,1.1418
8600,49.3145,49.5801,2.0024,1.1418
8601,49.3149,49.5802,2.0023,1.1417
8602,49.3153,49.5803,2.0022,1.1416
8603,49.3157,49.5804,2.0021,1.1416
8604,49.3161,49.5805,2.002,1.1415
8605,49.3166,49.5806,2.0018,1.1414
8606,49.317,49.5807,2.0017,1.1414
8607,49.3174,49.5808,2.0016,1.1413
8608,49.3178,49.5809,2.0015,1.1413
8609,49.3183,49.581,2.0014,1.1412
8610,49.3187,49.5811,2.0013,1.1411
8611,49.3191,49.5812,2.0011,1.1411
8612,49.3195,49.5813,2.001,1.141
8613,49.3199,49.5814,2.0009,1.1409
8614,49.3204,49.5815,2.0008,1.1409
8615,49.3208,49.5816,2.0007,1.1408
8616,49.3212,49.5817,2.0006,1.1408
8617,49.3216,49.5818,2.0005,1.1407
8618,49.3221,49.5818,2.0003,1.1406
8619,49.3225,49.5819,2.0002,1.1406
8620,49.3229,49.582,2.0001,1.1405
8621,49.3233,49.5821,2.0,1.1404
8622,49.3238,49.5822,1.9999,1.1404
8623,49.3242,49.5823,1.9998,1.1403
8624,49.3246,49.5824,1.9996,1.1403
8625,49.325,49.5825,1.9995,1.1402
8626,49.3255,49.5826,1.9994,1.1401
8627,49.3259,49.5827,1.9993,1.1401
8628,49.3263,49.5828,1.9992,1.14
8629,49.3267,49.5829,1.9991,1.1399
8630,49.3272,49.583,1.9989,1.1399
8631,49.3276,49.5831,1.9988,1.1398
8632,49.328,49.5832,1.9987,1.1398
8633,49.3284,49.5833,1.9986,1.1397
8634,49.3289,49.5833,1.9985,1.1396
8635,49.3293,49.5834,1.9984,1.1396
8636,49.3297,49.5835,1.9983,1.1395
8637,49.3301,49.5836,1.9981,1.1394
8638,49.3306,49.5837,1.998,1.1394
8639,49.331,49.5838,1.9979,1.1393
8640,49.3314,49.5839,1.9978,1.1393
8641,49.3319,49.5839,1.9977,1.1392
8642,49.3323,49.584,1.9976,1.1391
8643,49.3327,49.584,1.9974,1.1391
8644,49.3331,49.5841,1.9973,1.139
8645,49.3336,49.5841,1.9972,1.1389
8646,49.334,49.5841,1.9971,1.1389
8647,49.3344,49.5841,1.997,1.1388
8648,49.3348,49.5842,1.9969,1.1388
8649,49.3353,49.5842,1.9968,1.1387
8650,49.3357,49.5842,1.9966,1.1386
8651,49.3361,49.5842,1.9965,1.1386
8652,49.3366,49.5842,1.9964,1.1385
8653,49.337,49.5842,1.9963,1.1384
8654,49.3374,49.5841,1.9962,1.1384
8655,49.3379,49.5841,1.9961,1.1383
8656,49.3383,49.5841,1.9959,1.1382
8657,49.3387,49.5841,1.9958,1.1382
8658,49.3391,49.5841,1.9957,1.1381
8659,49.3396,49.584,1.9956,1.1381
8660,49.34,49.584,1.9955,1.138
8661,49.3404,49.584,1.9954,1.1379
8662,49.3409,49.5839,1.9952,1.1379
8663,49.3413,49.5839,1.9951,1.1378
8664,49.3417,49.5838,1.995,1.1377
8665,49.3421,49.5838,1.9949,1.1377
8666,49.3426,49.5837,1.9948,1.1376
8667,49.343,49.5837,1.9947,1.1376
8668,49.3434,49.5836,1.9946,1.1375
8669,49.3439,49.5835,1.9944,1.1374
8670,49.3443,49.5835,1.9943,1.1374
8671,49.3447,49.5834,1.9942,1.1373
8672,49.3452,49.5833,1.9941,1.1372
8673,49.3456,49.5833,1.994,1.1372
8674,49.346,49.5832,1.9939,1.1371
8675,49.3464,49.5831,1.9937,1.137
8676,49.3469,49.583,1.9936,1.137
8677,49.3473,49.5829,1.9935,1.1369
8678,49.3477,49.5829,1.9934,1.1369
8679,49.3482,49.5828,1.9933,1.1368
8680,49.3486,49.5827,1.9932,1.1367
8681,49.349,49.5826,1.9931,1.1367
8682,49.3495,49.5825,1.9929,1.1366
8683,49.3499,49.5824,1.9928,1.1365
8684,49.3503,49.5823,1.9927,1.1365
8685,49.3508,49.5822,1.9926,1.1364
8686,49.3512,49.5821,1.9925,1.1364
8687,49.3516,49.582,1.9924,1.1363
8688,49.352,49.5819,1.9923,1.1362
8689,49.3525,49.5818,1.9921,1.1362
8690,49.3529,49.5816,1.992,1.1361
8691,49.3533,49.5815,1.9919,1.136
8692,49.3538,49.5814,1.9918,1.136
8693,49.3542,49.5813,1.9917,1.1359
8694,49.3546,49.5812,1.9916,1.1358
8695,49.355,49.581,1.9914,1.1358
8696,49.3555,49.5809,1.9913,1.1357
8697,49.3559,49.5808,1.9912,1.1357
8698,49.3563,49.5807,1.9911,1.1356
8699,49.3568,49.5805,1.991,1.1355
8700,49.3572,49.5804,1.9909,1.1355
8701,49.3576,49.5803,1.9908,1.1354
8702,49.358,49.5802,1.9906,1.1353
8703,49.3585,49.5802,1.9905,1.1353
8704,49.3589,49.5802,1.9904,1.1352
8705,49.3593,49.5801,1.9903,1.1351
8706,49.3598,49.5801,1.9902,1.1351
8707,49.3602,49.5802,1.9901,1.135
8708,49.3606,49.5802,1.9899,1.135
8709,49.361,49.5802,1.9898,1.1349
8710,49.3615,49.5802,1.9897,1.1348
8711,49.3619,49.5803,1.9896,1.1348
8712,49.3623,49.5803,1.9895,1.1347
8713,49.3627,49.5804,1.9894,1.1346
8714,49.3632,49.5804,1.9893,1.1346
8715,49.3636,49.5805,1.9891,1.1345
8716,49.364,49.5806,1.989,1.1345
8717,49.3644,49.5807,1.9889,1.1344
8718,49.3649,49.5807,1.9888,1.1343
8719,49.3653,49.5808,1.9887,1.1343
