t_h,dt_s,est_rel,n_accept
34.866667,60.00000000,1.268439e-08,2583
34.883333,60.00000000,1.266305e-08,2584
34.900000,60.00000000,1.264175e-08,2585
34.916667,60.00000000,1.262051e-08,2586
34.933333,60.00000000,1.259931e-08,2587
34.950000,60.00000000,1.257816e-08,2588
34.966667,60.00000000,1.255706e-08,2589
34.983333,60.00000000,1.253600e-08,2590
35.000000,60.00000000,1.251500e-08,2591
35.016667,60.00000000,1.249404e-08,2592
35.033333,60.00000000,1.247313e-08,2593
35.050000,60.00000000,1.245227e-08,2594
35.066667,60.00000000,1.243145e-08,2595
35.083333,60.00000000,1.241068e-08,2596
35.100000,60.00000000,1.238996e-08,2597
35.116667,60.00000000,1.236928e-08,2598
35.133333,60.00000000,1.234865e-08,2599
35.150000,60.00000000,1.232807e-08,2600
35.166667,60.00000000,1.230754e-08,2601
35.183333,60.00000000,1.228705e-08,2602
35.200000,60.00000000,1.226660e-08,2603
35.216667,60.00000000,1.224621e-08,2604
35.233333,60.00000000,1.222585e-08,2605
35.250000,60.00000000,1.220555e-08,2606
35.266667,60.00000000,1.218529e-08,2607
35.283333,60.00000000,1.216507e-08,2608
35.300000,60.00000000,1.214490e-08,2609
35.316667,60.00000000,1.212478e-08,2610
35.333333,60.00000000,1.210470e-08,2611
35.350000,60.00000000,1.208467e-08,2612
35.366667,60.00000000,1.206468e-08,2613
35.383333,60.00000000,1.204474e-08,2614
35.400000,60.00000000,1.202484e-08,2615
35.416667,60.00000000,1.200498e-08,2616
35.433333,60.00000000,1.198517e-08,2617
35.450000,60.00000000,1.196540e-08,2618
35.466667,60.00000000,1.194568e-08,2619
35.483333,60.00000000,1.192600e-08,2620
35.500000,60.00000000,1.190637e-08,2621
35.516667,60.00000000,1.188678e-08,2622
35.533333,60.00000000,1.186723e-08,2623
35.550000,60.00000000,1.184773e-08,2624
35.566667,60.00000000,1.182827e-08,2625
35.583333,60.00000000,1.180885e-08,2626
35.600000,60.00000000,1.178948e-08,2627
35.616667,60.00000000,1.177015e-08,2628
35.633333,60.00000000,1.175086e-08,2629
35.650000,60.00000000,1.173161e-08,2630
35.666667,60.00000000,1.171241e-08,2631
35.683333,60.00000000,1.169325e-08,2632
35.700000,60.00000000,1.167413e-08,2633
35.716667,60.00000000,1.165506e-08,2634
35.733333,60.00000000,1.163603e-08,2635
35.750000,60.00000000,1.161704e-08,2636
35.766667,60.00000000,1.159809e-08,2637
35.783333,60.00000000,1.157918e-08,2638
35.800000,60.00000000,1.156031e-08,2639
35.816667,60.00000000,1.154149e-08,2640
35.833333,60.00000000,1.152271e-08,2641
35.850000,60.00000000,1.150397e-08,2642
35.866667,60.00000000,1.148527e-08,2643
35.883333,60.00000000,1.146661e-08,2644
35.900000,60.00000000,1.144799e-08,2645
35.916667,60.00000000,1.142942e-08,2646
35.933333,60.00000000,1.141088e-08,2647
35.950000,60.00000000,1.139239e-08,2648
35.966667,60.00000000,1.137393e-08,2649
35.983333,60.00000000,1.135552e-08,2650
36.000000,60.00000000,1.133715e-08,2651
36.016667,60.00000000,1.131881e-08,2652
36.033333,60.00000000,1.130052e-08,2653
36.050000,60.00000000,1.128227e-08,2654
36.066667,60.00000000,1.126405e-08,2655
36.083333,60.00000000,1.124588e-08,2656
36.100000,60.00000000,1.122775e-08,2657
36.116667,60.00000000,1.120965e-08,2658
36.133333,60.00000000,1.119160e-08,2659
36.150000,60.00000000,1.117358e-08,2660
36.166667,60.00000000,1.115561e-08,2661
36.183333,60.00000000,1.113767e-08,2662
36.200000,60.00000000,1.111978e-08,2663
36.216667,60.00000000,1.110192e-08,2664
36.233333,60.00000000,1.108410e-08,2665
36.250000,60.00000000,1.106632e-08,2666
36.266667,60.00000000,1.104857e-08,2667
36.283333,60.00000000,1.103087e-08,2668
36.300000,60.00000000,1.101321e-08,2669
36.316667,60.00000000,1.099558e-08,2670
36.333333,60.00000000,1.097799e-08,2671
36.350000,60.00000000,1.096044e-08,2672
36.366667,60.00000000,1.094293e-08,2673
36.383333,60.00000000,1.092545e-08,2674
36.400000,60.00000000,1.090802e-08,2675
36.416667,60.00000000,1.089062e-08,2676
36.433333,60.00000000,1.087326e-08,2677
36.450000,60.00000000,1.085593e-08,2678
36.466667,60.00000000,1.083865e-08,2679
36.483333,60.00000000,1.082140e-08,2680
36.500000,60.00000000,1.080418e-08,2681
36.516667,60.00000000,1.078701e-08,2682
36.533333,60.00000000,1.076987e-08,2683
36.550000,60.00000000,1.075277e-08,2684
36.566667,60.00000000,1.073571e-08,2685
36.583333,60.00000000,1.071868e-08,2686
36.600000,60.00000000,1.070169e-08,2687
36.616667,60.00000000,1.068473e-08,2688
36.633333,60.00000000,1.066782e-08,2689
36.650000,60.00000000,1.065093e-08,2690
36.666667,60.00000000,1.063409e-08,2691
36.683333,60.00000000,1.061728e-08,2692
36.700000,60.00000000,1.060051e-08,2693
36.716667,60.00000000,1.058377e-08,2694
36.733333,60.00000000,1.056707e-08,2695
36.750000,60.00000000,1.055040e-08,2696
36.766667,60.00000000,1.053377e-08,2697
36.783333,60.00000000,1.051718e-08,2698
36.800000,60.00000000,1.050062e-08,2699
36.816667,60.00000000,1.048409e-08,2700
36.833333,60.00000000,1.046760e-08,2701
36.850000,60.00000000,1.045115e-08,2702
36.866667,60.00000000,1.043473e-08,2703
36.883333,60.00000000,1.041835e-08,2704
36.900000,60.00000000,1.040200e-08,2705
36.916667,60.00000000,1.038569e-08,2706
36.933333,60.00000000,1.036941e-08,2707
36.950000,60.00000000,1.035316e-08,2708
36.966667,60.00000000,1.033695e-08,2709
36.983333,60.00000000,1.032078e-08,2710
37.000000,60.00000000,1.030464e-08,2711
37.016667,60.00000000,1.028853e-08,2712
37.033333,60.00000000,1.027246e-08,2713
37.050000,60.00000000,1.025642e-08,2714
37.066667,60.00000000,1.024041e-08,2715
37.083333,60.00000000,1.022444e-08,2716
37.100000,60.00000000,1.020850e-08,2717
37.116667,60.00000000,1.019260e-08,2718
37.133333,60.00000000,1.017673e-08,2719
37.150000,60.00000000,1.016089e-08,2720
37.166667,60.00000000,1.014509e-08,2721
37.183333,60.00000000,1.012932e-08,2722
37.200000,60.00000000,1.011358e-08,2723
37.216667,60.00000000,1.009788e-08,2724
37.233333,60.00000000,1.008221e-08,2725
37.250000,60.00000000,1.006657e-08,2726
37.266667,60.00000000,1.005097e-08,2727
37.283333,60.00000000,1.003540e-08,2728
37.300000,60.00000000,1.001986e-08,2729
37.316667,60.00000000,1.000435e-08,2730
37.333333,60.00000000,9.988880e-09,2731
37.350000,60.00000000,9.973439e-09,2732
37.366667,60.00000000,9.958030e-09,2733
37.383333,60.00000000,9.942654e-09,2734
37.400000,60.00000000,9.927309e-09,2735
37.416667,60.00000000,9.911997e-09,2736
37.433333,60.00000000,9.896717e-09,2737
37.450000,60.00000000,9.881469e-09,2738
37.466667,60.00000000,9.866253e-09,2739
37.483333,60.00000000,9.851068e-09,2740
37.500000,60.00000000,9.835916e-09,2741
37.516667,60.00000000,9.820794e-09,2742
37.533333,60.00000000,9.805705e-09,2743
37.550000,60.00000000,9.790647e-09,2744
37.566667,60.00000000,9.775620e-09,2745
37.583333,60.00000000,9.760625e-09,2746
37.600000,60.00000000,9.745660e-09,2747
37.616667,60.00000000,9.730727e-09,2748
37.633333,60.00000000,9.715825e-09,2749
37.650000,60.00000000,9.700954e-09,2750
37.666667,60.00000000,9.686114e-09,2751
37.683333,60.00000000,9.671304e-09,2752
37.700000,60.00000000,9.656526e-09,2753
37.716667,60.00000000,9.641778e-09,2754
37.733333,60.00000000,9.627060e-09,2755
37.750000,60.00000000,9.612373e-09,2756
37.766667,60.00000000,9.597717e-09,2757
37.783333,60.00000000,9.583091e-09,2758
37.800000,60.00000000,9.568495e-09,2759
37.816667,60.00000000,9.553929e-09,2760
37.833333,60.00000000,9.539393e-09,2761
37.850000,60.00000000,9.524887e-09,2762
37.866667,60.00000000,9.510412e-09,2763
37.883333,60.00000000,9.495966e-09,2764
37.900000,60.00000000,9.481550e-09,2765
37.916667,60.00000000,9.467163e-09,2766
37.933333,60.00000000,9.452807e-09,2767
37.950000,60.00000000,9.438479e-09,2768
37.966667,60.00000000,9.424182e-09,2769
37.983333,60.00000000,9.409913e-09,2770
38.000000,60.00000000,9.395674e-09,2771
38.016667,60.00000000,9.381465e-09,2772
38.033333,60.00000000,9.367284e-09,2773
38.050000,60.00000000,9.353133e-09,2774
38.066667,60.00000000,9.339010e-09,2775
38.083333,60.00000000,9.324917e-09,2776
38.100000,60.00000000,9.310852e-09,2777
38.116667,60.00000000,9.296816e-09,2778
38.133333,60.00000000,9.282809e-09,2779
38.150000,60.00000000,9.268831e-09,2780
38.166667,60.00000000,9.254881e-09,2781
38.183333,60.00000000,9.240959e-09,2782
38.200000,60.00000000,9.227066e-09,2783
38.216667,60.00000000,9.213202e-09,2784
38.233333,60.00000000,9.199366e-09,2785
38.250000,60.00000000,9.185557e-09,2786
38.266667,60.00000000,9.171778e-09,2787
38.283333,60.00000000,9.158026e-09,2788
38.300000,60.00000000,9.144302e-09,2789
38.316667,60.00000000,9.130606e-09,2790
38.333333,60.00000000,9.116938e-09,2791
38.350000,60.00000000,9.103298e-09,2792
38.366667,60.00000000,9.089685e-09,2793
38.383333,60.00000000,9.076100e-09,2794
38.400000,60.00000000,9.062543e-09,2795
38.416667,60.00000000,9.049013e-09,2796
38.433333,60.00000000,9.035510e-09,2797
38.450000,60.00000000,9.022035e-09,2798
38.466667,60.00000000,9.008588e-09,2799
38.483333,60.00000000,8.995167e-09,2800
38.500000,60.00000000,8.981774e-09,2801
38.516667,60.00000000,8.968407e-09,2802
38.533333,60.00000000,8.955068e-09,2803
38.550000,60.00000000,8.941756e-09,2804
38.566667,60.00000000,8.928470e-09,2805
38.583333,60.00000000,8.915212e-09,2806
38.600000,60.00000000,8.901980e-09,2807
38.616667,60.00000000,8.888775e-09,2808
38.633333,60.00000000,8.875596e-09,2809
38.650000,60.00000000,8.862444e-09,2810
38.666667,60.00000000,8.849319e-09,2811
38.683333,60.00000000,8.836219e-09,2812
38.700000,60.00000000,8.823146e-09,2813
38.716667,60.00000000,8.810100e-09,2814
38.733333,60.00000000,8.797079e-09,2815
38.750000,60.00000000,8.784085e-09,2816
38.766667,60.00000000,8.771117e-09,2817
38.783333,60.00000000,8.758175e-09,2818
38.800000,60.00000000,8.745259e-09,2819
38.816667,60.00000000,8.732369e-09,2820
38.833333,60.00000000,8.719504e-09,2821
38.850000,60.00000000,8.706665e-09,2822
38.866667,60.00000000,8.693852e-09,2823
38.883333,60.00000000,8.681065e-09,2824
38.900000,60.00000000,8.668303e-09,2825
38.916667,60.00000000,8.655567e-09,2826
38.933333,60.00000000,8.642856e-09,2827
38.950000,60.00000000,8.630170e-09,2828
38.966667,60.00000000,8.617510e-09,2829
38.983333,60.00000000,8.604875e-09,2830
39.000000,60.00000000,8.592265e-09,2831
39.016667,60.00000000,8.579680e-09,2832
39.033333,60.00000000,8.567121e-09,2833
39.050000,60.00000000,8.554586e-09,2834
39.066667,60.00000000,8.542076e-09,2835
39.083333,60.00000000,8.529591e-09,2836
39.100000,60.00000000,8.517131e-09,2837
39.116667,60.00000000,8.504696e-09,2838
39.133333,60.00000000,8.492285e-09,2839
39.150000,60.00000000,8.479899e-09,2840
39.166667,60.00000000,8.467537e-09,2841
39.183333,60.00000000,8.455200e-09,2842
39.200000,60.00000000,8.442887e-09,2843
39.216667,60.00000000,8.430599e-09,2844
39.233333,60.00000000,8.418335e-09,2845
39.250000,60.00000000,8.406096e-09,2846
39.266667,60.00000000,8.393880e-09,2847
39.283333,60.00000000,8.381689e-09,2848
39.300000,60.00000000,8.369521e-09,2849
39.316667,60.00000000,8.357378e-09,2850
39.333333,60.00000000,8.345259e-09,2851
39.350000,60.00000000,8.333163e-09,2852
39.366667,60.00000000,8.321092e-09,2853
39.383333,60.00000000,8.309044e-09,2854
39.400000,60.00000000,8.297020e-09,2855
39.416667,60.00000000,8.285019e-09,2856
39.433333,60.00000000,8.273042e-09,2857
39.450000,60.00000000,8.261089e-09,2858
39.466667,60.00000000,8.249159e-09,2859
39.483333,60.00000000,8.237253e-09,2860
39.500000,60.00000000,8.225370e-09,2861
39.516667,60.00000000,8.213510e-09,2862
39.533333,60.00000000,8.201673e-09,2863
39.550000,60.00000000,8.189860e-09,2864
39.566667,60.00000000,8.178070e-09,2865
39.583333,60.00000000,8.166303e-09,2866
39.600000,60.00000000,8.154558e-09,2867
39.616667,60.00000000,8.142837e-09,2868
39.633333,60.00000000,8.131139e-09,2869
39.650000,60.00000000,8.119464e-09,2870
39.666667,60.00000000,8.107811e-09,2871
39.683333,60.00000000,8.096181e-09,2872
39.700000,60.00000000,8.084574e-09,2873
39.716667,60.00000000,8.072990e-09,2874
39.733333,60.00000000,8.061428e-09,2875
39.750000,60.00000000,8.049888e-09,2876
39.766667,60.00000000,8.038371e-09,2877
39.783333,60.00000000,8.026877e-09,2878
39.800000,60.00000000,8.015405e-09,2879
39.816667,60.00000000,8.003955e-09,2880
39.833333,60.00000000,7.992527e-09,2881
39.850000,60.00000000,7.981122e-09,2882
39.866667,60.00000000,7.969738e-09,2883
39.883333,60.00000000,7.958377e-09,2884
39.900000,60.00000000,7.947038e-09,2885
39.916667,60.00000000,7.935721e-09,2886
39.933333,60.00000000,7.924425e-09,2887
39.950000,60.00000000,7.913152e-09,2888
39.966667,60.00000000,7.901900e-09,2889
39.983333,60.00000000,7.890670e-09,2890
40.000000,60.00000000,7.879462e-09,2891
40.016667,60.00000000,7.868276e-09,2892
40.033333,60.00000000,7.857111e-09,2893
40.050000,60.00000000,7.845967e-09,2894
40.066667,60.00000000,7.834845e-09,2895
40.083333,60.00000000,7.823745e-09,2896
40.100000,60.00000000,7.812666e-09,2897
40.116667,60.00000000,7.801608e-09,2898
40.133333,60.00000000,7.790572e-09,2899
40.150000,60.00000000,7.779557e-09,2900
40.166667,60.00000000,7.768563e-09,2901
40.183333,60.00000000,7.757590e-09,2902
40.200000,60.00000000,7.746638e-09,2903
40.216667,60.00000000,7.735708e-09,2904
40.233333,60.00000000,7.724798e-09,2905
40.250000,60.00000000,7.713909e-09,2906
40.266667,60.00000000,7.703041e-09,2907
40.283333,60.00000000,7.692194e-09,2908
40.300000,60.00000000,7.681368e-09,2909
40.316667,60.00000000,7.670562e-09,2910
40.333333,60.00000000,7.659777e-09,2911
40.350000,60.00000000,7.649013e-09,2912
40.366667,60.00000000,7.638269e-09,2913
40.383333,60.00000000,7.627546e-09,2914
40.400000,60.00000000,7.616844e-09,2915
40.416667,60.00000000,7.606162e-09,2916
40.433333,60.00000000,7.595500e-09,2917
40.450000,60.00000000,7.584858e-09,2918
40.466667,60.00000000,7.574237e-09,2919
40.483333,60.00000000,7.563636e-09,2920
40.500000,60.00000000,7.553055e-09,2921
40.516667,60.00000000,7.542495e-09,2922
40.533333,60.00000000,7.531954e-09,2923
40.550000,60.00000000,7.521434e-09,2924
40.566667,60.00000000,7.510933e-09,2925
40.583333,60.00000000,7.500453e-09,2926
40.600000,60.00000000,7.489992e-09,2927
40.616667,60.00000000,7.479551e-09,2928
40.633333,60.00000000,7.469130e-09,2929
40.650000,60.00000000,7.458729e-09,2930
40.666667,60.00000000,7.448348e-09,2931
40.683333,60.00000000,7.437986e-09,2932
40.700000,60.00000000,7.427644e-09,2933
40.716667,60.00000000,7.417321e-09,2934
40.733333,60.00000000,7.407018e-09,2935
40.750000,60.00000000,7.396734e-09,2936
40.766667,60.00000000,7.386470e-09,2937
40.783333,60.00000000,7.376226e-09,2938
40.800000,60.00000000,7.366000e-09,2939
40.816667,60.00000000,7.355794e-09,2940
40.833333,60.00000000,7.345607e-09,2941
40.850000,60.00000000,7.335439e-09,2942
40.866667,60.00000000,7.325291e-09,2943
40.883333,60.00000000,7.315161e-09,2944
40.900000,60.00000000,7.305051e-09,2945
40.916667,60.00000000,7.294960e-09,2946
40.933333,60.00000000,7.284887e-09,2947
40.950000,60.00000000,7.274834e-09,2948
40.966667,60.00000000,7.264799e-09,2949
40.983333,60.00000000,7.254784e-09,2950
41.000000,60.00000000,7.244787e-09,2951
41.016667,60.00000000,7.234809e-09,2952
41.033333,60.00000000,7.224849e-09,2953
41.050000,60.00000000,7.214908e-09,2954
41.066667,60.00000000,7.204986e-09,2955
41.083333,60.00000000,7.195083e-09,2956
41.100000,60.00000000,7.185198e-09,2957
41.116667,60.00000000,7.175331e-09,2958
41.133333,60.00000000,7.165483e-09,2959
41.150000,60.00000000,7.155654e-09,2960
41.166667,60.00000000,7.145842e-09,2961
41.183333,60.00000000,7.136049e-09,2962
41.200000,60.00000000,7.126275e-09,2963
41.216667,60.00000000,7.116518e-09,2964
41.233333,60.00000000,7.106780e-09,2965
41.250000,60.00000000,7.097060e-09,2966
41.266667,60.00000000,7.087358e-09,2967
41.283333,60.00000000,7.077674e-09,2968
41.300000,60.00000000,7.068008e-09,2969
41.316667,60.00000000,7.058360e-09,2970
41.333333,60.00000000,7.048730e-09,2971
41.350000,60.00000000,7.039118e-09,2972
41.366667,60.00000000,7.029523e-09,2973
41.383333,60.00000000,7.019947e-09,2974
41.400000,60.00000000,7.010388e-09,2975
41.416667,60.00000000,7.000847e-09,2976
41.433333,60.00000000,6.991324e-09,2977
41.450000,60.00000000,6.981818e-09,2978
41.466667,60.00000000,6.972330e-09,2979
41.483333,60.00000000,6.962860e-09,2980
41.500000,60.00000000,6.953406e-09,2981
41.516667,60.00000000,6.943971e-09,2982
41.533333,60.00000000,6.934553e-09,2983
41.550000,60.00000000,6.925152e-09,2984
41.566667,60.00000000,6.915769e-09,2985
41.583333,60.00000000,6.906403e-09,2986
41.600000,60.00000000,6.897054e-09,2987
41.616667,60.00000000,6.887723e-09,2988
41.633333,60.00000000,6.878409e-09,2989
41.650000,60.00000000,6.869111e-09,2990
41.666667,60.00000000,6.859832e-09,2991
41.683333,60.00000000,6.850569e-09,2992
41.700000,60.00000000,6.841323e-09,2993
41.716667,60.00000000,6.832094e-09,2994
41.733333,60.00000000,6.822882e-09,2995
41.750000,60.00000000,6.813687e-09,2996
41.766667,60.00000000,6.804509e-09,2997
41.783333,60.00000000,6.795348e-09,2998
41.800000,60.00000000,6.786203e-09,2999
41.816667,60.00000000,6.777075e-09,3000
41.833333,60.00000000,6.767964e-09,3001
41.850000,60.00000000,6.758870e-09,3002
41.866667,60.00000000,6.749793e-09,3003
41.883333,60.00000000,6.740732e-09,3004
41.900000,60.00000000,6.731687e-09,3005
41.916667,60.00000000,6.722659e-09,3006
41.933333,60.00000000,6.713648e-09,3007
41.950000,60.00000000,6.704653e-09,3008
41.966667,60.00000000,6.695674e-09,3009
41.983333,60.00000000,6.686712e-09,3010
42.000000,60.00000000,6.677766e-09,3011
42.016667,60.00000000,6.668837e-09,3012
42.033333,60.00000000,6.659924e-09,3013
42.050000,60.00000000,6.651027e-09,3014
42.066667,60.00000000,6.642146e-09,3015
42.083333,60.00000000,6.633281e-09,3016
42.100000,60.00000000,6.624433e-09,3017
42.116667,60.00000000,6.615600e-09,3018
42.133333,60.00000000,6.606784e-09,3019
42.150000,60.00000000,6.597984e-09,3020
42.166667,60.00000000,6.589199e-09,3021
42.183333,60.00000000,6.580431e-09,3022
42.200000,60.00000000,6.571678e-09,3023
42.216667,60.00000000,6.562942e-09,3024
42.233333,60.00000000,6.554221e-09,3025
42.250000,60.00000000,6.545516e-09,3026
42.266667,60.00000000,6.536826e-09,3027
42.283333,60.00000000,6.528153e-09,3028
42.300000,60.00000000,6.519495e-09,3029
42.316667,60.00000000,6.510853e-09,3030
42.333333,60.00000000,6.502226e-09,3031
42.350000,60.00000000,6.493615e-09,3032
42.366667,60.00000000,6.485020e-09,3033
42.383333,60.00000000,6.476440e-09,3034
42.400000,60.00000000,6.467875e-09,3035
42.416667,60.00000000,6.459326e-09,3036
42.433333,60.00000000,6.450792e-09,3037
42.450000,60.00000000,6.442274e-09,3038
42.466667,60.00000000,6.433771e-09,3039
42.483333,60.00000000,6.425283e-09,3040
42.500000,60.00000000,6.416811e-09,3041
42.516667,60.00000000,6.408354e-09,3042
42.533333,60.00000000,6.399912e-09,3043
42.550000,60.00000000,6.391485e-09,3044
42.566667,60.00000000,6.383073e-09,3045
42.583333,60.00000000,6.374677e-09,3046
42.600000,60.00000000,6.366295e-09,3047
42.616667,60.00000000,6.357929e-09,3048
42.633333,60.00000000,6.349577e-09,3049
42.650000,60.00000000,6.341241e-09,3050
42.666667,60.00000000,6.332919e-09,3051
42.683333,60.00000000,6.324612e-09,3052
42.700000,60.00000000,6.316320e-09,3053
42.716667,60.00000000,6.308043e-09,3054
42.733333,60.00000000,6.299781e-09,3055
42.750000,60.00000000,6.291533e-09,3056
42.766667,60.00000000,6.283301e-09,3057
42.783333,60.00000000,6.275083e-09,3058
42.800000,60.00000000,6.266879e-09,3059
42.816667,60.00000000,6.258690e-09,3060
42.833333,60.00000000,6.250516e-09,3061
42.850000,60.00000000,6.242356e-09,3062
42.866667,60.00000000,6.234211e-09,3063
42.883333,60.00000000,6.226080e-09,3064
42.900000,60.00000000,6.217964e-09,3065
42.916667,60.00000000,6.209862e-09,3066
42.933333,60.00000000,6.201775e-09,3067
42.950000,60.00000000,6.193702e-09,3068
42.966667,60.00000000,6.185643e-09,3069
42.983333,60.00000000,6.177599e-09,3070
43.000000,60.00000000,6.169569e-09,3071
43.016667,60.00000000,6.161553e-09,3072
43.033333,60.00000000,6.153551e-09,3073
43.050000,60.00000000,6.145564e-09,3074
43.066667,60.00000000,6.137590e-09,3075
43.083333,60.00000000,6.129631e-09,3076
43.100000,60.00000000,6.121686e-09,3077
43.116667,60.00000000,6.113755e-09,3078
43.133333,60.00000000,6.105838e-09,3079
43.150000,60.00000000,6.097934e-09,3080
43.166667,60.00000000,6.090045e-09,3081
43.183333,60.00000000,6.082170e-09,3082
43.200000,60.00000000,6.074309e-09,3083
43.216667,60.00000000,6.066461e-09,3084
43.233333,60.00000000,6.058627e-09,3085
43.250000,60.00000000,6.050808e-09,3086
43.266667,60.00000000,6.043001e-09,3087
43.283333,60.00000000,6.035209e-09,3088
43.300000,60.00000000,6.027430e-09,3089
43.316667,60.00000000,6.019665e-09,3090
43.333333,60.00000000,6.011914e-09,3091
43.350000,60.00000000,6.004176e-09,3092
43.366667,60.00000000,5.996452e-09,3093
43.383333,60.00000000,5.988741e-09,3094
43.400000,60.00000000,5.981044e-09,3095
43.416667,60.00000000,5.973361e-09,3096
43.433333,60.00000000,5.965691e-09,3097
43.450000,60.00000000,5.958034e-09,3098
43.466667,60.00000000,5.950391e-09,3099
43.483333,60.00000000,5.942761e-09,3100
43.500000,60.00000000,5.935144e-09,3101
43.516667,60.00000000,5.927541e-09,3102
43.533333,60.00000000,5.919951e-09,3103
43.550000,60.00000000,5.912374e-09,3104
43.566667,60.00000000,5.904811e-09,3105
43.583333,60.00000000,5.897261e-09,3106
43.600000,60.00000000,5.889724e-09,3107
43.616667,60.00000000,5.882200e-09,3108
43.633333,60.00000000,5.874689e-09,3109
43.650000,60.00000000,5.867191e-09,3110
43.666667,60.00000000,5.859706e-09,3111
43.683333,60.00000000,5.852235e-09,3112
43.700000,60.00000000,5.844776e-09,3113
43.716667,60.00000000,5.837330e-09,3114
43.733333,60.00000000,5.829898e-09,3115
43.750000,60.00000000,5.822478e-09,3116
43.766667,60.00000000,5.815071e-09,3117
43.783333,60.00000000,5.807677e-09,3118
43.800000,60.00000000,5.800296e-09,3119
43.816667,60.00000000,5.792927e-09,3120
43.833333,60.00000000,5.785571e-09,3121
43.850000,60.00000000,5.778229e-09,3122
43.866667,60.00000000,5.770898e-09,3123
43.883333,60.00000000,5.763581e-09,3124
43.900000,60.00000000,5.756276e-09,3125
43.916667,60.00000000,5.748984e-09,3126
43.933333,60.00000000,5.741704e-09,3127
43.950000,60.00000000,5.734437e-09,3128
43.966667,60.00000000,5.727183e-09,3129
43.983333,60.00000000,5.719941e-09,3130
44.000000,60.00000000,5.712711e-09,3131
44.016667,60.00000000,5.705494e-09,3132
44.033333,60.00000000,5.698290e-09,3133
44.050000,60.00000000,5.691097e-09,3134
44.066667,60.00000000,5.683918e-09,3135
44.083333,60.00000000,5.676750e-09,3136
44.100000,60.00000000,5.669595e-09,3137
44.116667,60.00000000,5.662453e-09,3138
44.133333,60.00000000,5.655322e-09,3139
44.150000,60.00000000,5.648204e-09,3140
44.166667,60.00000000,5.641098e-09,3141
44.183333,60.00000000,5.634004e-09,3142
44.200000,60.00000000,5.626923e-09,3143
44.216667,60.00000000,5.619853e-09,3144
44.233333,60.00000000,5.612796e-09,3145
44.250000,60.00000000,5.605751e-09,3146
44.266667,60.00000000,5.598718e-09,3147
44.283333,60.00000000,5.591696e-09,3148
44.300000,60.00000000,5.584687e-09,3149
44.316667,60.00000000,5.577690e-09,3150
44.333333,60.00000000,5.570705e-09,3151
44.350000,60.00000000,5.563732e-09,3152
44.366667,60.00000000,5.556771e-09,3153
44.383333,60.00000000,5.549821e-09,3154
44.400000,60.00000000,5.542884e-09,3155
44.416667,60.00000000,5.535958e-09,3156
44.433333,60.00000000,5.529044e-09,3157
44.450000,60.00000000,5.522142e-09,3158
44.466667,60.00000000,5.515252e-09,3159
44.483333,60.00000000,5.508374e-09,3160
44.500000,60.00000000,5.501507e-09,3161
44.516667,60.00000000,5.494652e-09,3162
44.533333,60.00000000,5.487808e-09,3163
44.550000,60.00000000,5.480976e-09,3164
44.566667,60.00000000,5.474156e-09,3165
44.583333,60.00000000,5.467347e-09,3166
44.600000,60.00000000,5.460550e-09,3167
44.616667,60.00000000,5.453765e-09,3168
44.633333,60.00000000,5.446991e-09,3169
44.650000,60.00000000,5.440228e-09,3170
44.666667,60.00000000,5.433477e-09,3171
44.683333,60.00000000,5.426737e-09,3172
44.700000,60.00000000,5.420009e-09,3173
44.716667,60.00000000,5.413292e-09,3174
44.733333,60.00000000,5.406587e-09,3175
44.750000,60.00000000,5.399893e-09,3176
44.766667,60.00000000,5.393210e-09,3177
44.783333,60.00000000,5.386538e-09,3178
44.800000,60.00000000,5.379878e-09,3179
44.816667,60.00000000,5.373229e-09,3180
44.833333,60.00000000,5.366591e-09,3181
44.850000,60.00000000,5.359965e-09,3182
44.866667,60.00000000,5.353349e-09,3183
44.883333,60.00000000,5.346745e-09,3184
44.900000,60.00000000,5.340152e-09,3185
44.916667,60.00000000,5.333570e-09,3186
44.933333,60.00000000,5.326999e-09,3187
44.950000,60.00000000,5.320439e-09,3188
44.966667,60.00000000,5.313890e-09,3189
44.983333,60.00000000,5.307352e-09,3190
45.000000,60.00000000,5.300826e-09,3191
45.016667,60.00000000,5.294310e-09,3192
45.033333,60.00000000,5.287805e-09,3193
45.050000,60.00000000,5.281311e-09,3194
45.066667,60.00000000,5.274828e-09,3195
45.083333,60.00000000,5.268355e-09,3196
45.100000,60.00000000,5.261894e-09,3197
45.116667,60.00000000,5.255443e-09,3198
45.133333,60.00000000,5.249003e-09,3199
45.150000,60.00000000,5.242574e-09,3200
45.166667,60.00000000,5.236156e-09,3201
45.183333,60.00000000,5.229749e-09,3202
45.200000,60.00000000,5.223352e-09,3203
45.216667,60.00000000,5.216966e-09,3204
45.233333,60.00000000,5.210590e-09,3205
45.250000,60.00000000,5.204225e-09,3206
45.266667,60.00000000,5.197871e-09,3207
45.283333,60.00000000,5.191527e-09,3208
45.300000,60.00000000,5.185195e-09,3209
45.316667,60.00000000,5.178872e-09,3210
45.333333,60.00000000,5.172560e-09,3211
45.350000,60.00000000,5.166259e-09,3212
45.366667,60.00000000,5.159968e-09,3213
45.383333,60.00000000,5.153687e-09,3214
45.400000,60.00000000,5.147417e-09,3215
45.416667,60.00000000,5.141158e-09,3216
45.433333,60.00000000,5.134908e-09,3217
